[480623, 708486, 834341, -657842, 129703, 809778, 22920, 912396]
[479729, 707910, 829435, -659753, 129329, 809729, 20533, 911455]
[479796, 708248, 810446, -661181, 129896, 810593, 19474, 912866]
[480993, 709068, 795159, -660040, 130668, 810966, 21086, 913526]
[482867, 710241, 794707, -657567, 131716, 812160, 23302, 913847]
[482654, 709966, 792549, -658437, 132023, 812488, 21868, 913238]
[482881, 710110, 776123, -660087, 132704, 813083, 20322, 913299]
[484174, 710771, 758628, -659410, 133508, 813581, 21350, 913526]
[485374, 711379, 756301, -656764, 134489, 814268, 23987, 913525]
[485114, 710839, 757258, -657020, 134714, 814890, 22850, 912768]
[485439, 710517, 742683, -659126, 134853, 815224, 20863, 913298]
[486499, 710932, 724714, -658781, 135238, 816075, 21603, 913871]
[487114, 710826, 720866, -656719, 134923, 816282, 23724, 913817]
[487929, 710567, 725180, -656602, 134279, 816005, 23595, 913974]
[488474, 710748, 715367, -658426, 134111, 816246, 21861, 914253]
[488996, 711507, 698327, -658457, 134228, 817004, 22583, 915210]
[489510, 712021, 692664, -657029, 133731, 817266, 24749, 915308]
[489285, 712009, 695697, -656647, 133183, 817195, 24901, 914349]
[488653, 711776, 686148, -658552, 132991, 817365, 22361, 914126]
[488436, 711739, 665763, -659861, 133010, 817230, 21611, 915314]
[489712, 712435, 654654, -658642, 133246, 817473, 23428, 915061]
[490056, 712655, 656280, -657809, 133621, 817657, 24135, 915213]
[489756, 712151, 648626, -660107, 133953, 818265, 21835, 915366]
[490639, 711968, 628587, -661509, 134641, 819441, 20604, 914745]
[491816, 711899, 614977, -660689, 135448, 820292, 21804, 915475]
[492816, 711420, 615300, -659170, 136018, 820891, 22746, 915562]
[493304, 710003, 611133, -660776, 135909, 821228, 20253, 914587]
[494109, 709021, 593965, -662386, 136114, 821695, 18097, 913844]
[495039, 708443, 580821, -661628, 136643, 822133, 18401, 913638]
[497393, 708689, 584001, -658969, 137443, 823126, 20127, 913808]
[497915, 708127, 585734, -659897, 137031, 822963, 18138, 912817]
[498119, 707763, 573542, -661331, 136815, 823032, 16602, 913588]
[498168, 707748, 562724, -660736, 136650, 823152, 16968, 913341]
[498883, 708120, 567276, -658391, 136659, 823228, 18867, 913351]
[498224, 707449, 575080, -658811, 135943, 822645, 17811, 912798]
[497996, 707108, 567776, -660654, 135804, 822984, 15813, 912933]
[498293, 707395, 556799, -660402, 135807, 822338, 16433, 912904]
[498375, 707775, 560256, -658286, 135523, 822515, 18499, 913046]
[497481, 707391, 570731, -658289, 134729, 822269, 18281, 913804]
[496569, 706922, 565961, -660732, 134371, 821942, 16393, 914938]
[497211, 707277, 552998, -661290, 134008, 821894, 16058, 914421]
[498010, 708083, 551873, -658786, 134078, 822148, 18089, 914126]
[498173, 708214, 561440, -657887, 133866, 821839, 18655, 914221]
[497949, 708036, 558876, -660046, 133685, 822345, 16611, 913530]
[498396, 708573, 545940, -660710, 134491, 823430, 16671, 914183]
[498665, 708994, 543123, -658905, 135288, 824374, 18809, 914704]
[498481, 708961, 553454, -657656, 135512, 824475, 19596, 915106]
[497700, 708324, 555082, -659644, 135238, 823788, 17372, 914459]
[497203, 707724, 543681, -661580, 134902, 823514, 15600, 913201]
[498450, 708250, 539488, -659896, 135605, 823573, 17106, 913364]
[499034, 708292, 551395, -657584, 136016, 823982, 18681, 913949]
[497775, 707184, 558223, -659211, 135364, 822901, 16256, 911813]
[497607, 706803, 549134, -660831, 135394, 823195, 14378, 910877]
[497121, 706984, 544316, -659379, 135564, 822690, 15709, 912898]
[497839, 707556, 555791, -656526, 136062, 823026, 17859, 914275]
[497089, 707183, 566433, -657112, 135769, 823076, 16675, 913625]
[496371, 707178, 561572, -658724, 135693, 822776, 15247, 913501]
[495747, 707260, 556616, -658538, 135447, 822635, 16033, 913617]
[495282, 707901, 566451, -656484, 135443, 822758, 18151, 913562]
[494768, 708227, 578633, -656780, 135266, 822488, 17563, 913425]
[493474, 708144, 573731, -659183, 134870, 822092, 15511, 913433]
[492754, 708505, 565416, -659218, 134663, 822292, 16220, 913964]
[493319, 709099, 570666, -657745, 134368, 822318, 18093, 913626]
[493109, 709268, 581908, -657999, 133887, 822087, 18175, 913839]
[492016, 708939, 577536, -660714, 133288, 821526, 15982, 913745]
[491303, 709226, 564678, -661189, 133433, 821982, 16021, 913643]
[491563, 709893, 563710, -659305, 133649, 822010, 18263, 913175]
[491933, 709824, 572684, -658732, 133366, 821764, 18435, 912205]
