[-43098, -19332, 715769, -1295488, -1091264, 499839, -667345, 366478]
[-43981, -19111, 689651, -1295280, -1090647, 500023, -667570, 368264]
[-44076, -19132, 653867, -1295842, -1090547, 499880, -668949, 368174]
[-43965, -19853, 616390, -1296499, -1090517, 499401, -669217, 366393]
[-46946, -20811, 589483, -1296334, -1090016, 499438, -668790, 364335]
[-44892, -19901, 569783, -1295669, -1088949, 498933, -668376, 365108]
[-43642, -19832, 537954, -1296366, -1088359, 499542, -669981, 364983]
[-46362, -21237, 499119, -1297876, -1088646, 498560, -670666, 364008]
[-46727, -20641, 472301, -1296910, -1088115, 499526, -668419, 364203]
[-45859, -20910, 452274, -1297317, -1088779, 499769, -668771, 363471]
[-44688, -20990, 424411, -1298059, -1089210, 500280, -670046, 363792]
[-46056, -21737, 390571, -1299208, -1090676, 499518, -671085, 362083]
[-42493, -19881, 364451, -1297906, -1089956, 500716, -668349, 364239]
[-43427, -19957, 347481, -1298009, -1090484, 500531, -667397, 361968]
[-44947, -20867, 324973, -1299442, -1091651, 500114, -669873, 358088]
[-45536, -20911, 291653, -1300137, -1091922, 500298, -670561, 359067]
[-46584, -20664, 263745, -1299578, -1091664, 499978, -669209, 358552]
[-45904, -20702, 249768, -1299251, -1090954, 499938, -667352, 360303]
[-46682, -21727, 233654, -1300132, -1090978, 499736, -669001, 358679]
[-45097, -21848, 207711, -1300407, -1090587, 499747, -670154, 358103]
[-45004, -21927, 184602, -1300090, -1089886, 500077, -669128, 358387]
[-45619, -22704, 172059, -1300077, -1089726, 499818, -668794, 356695]
[-47079, -23532, 160408, -1300282, -1089453, 500249, -670108, 356648]
[-46656, -23967, 136862, -1300845, -1089706, 500304, -670457, 358834]
[-45094, -24121, 112793, -1300635, -1090043, 500999, -669727, 357444]
[-46306, -24816, 98351, -1299973, -1090176, 501139, -669084, 355440]
[-49616, -26511, 87443, -1301442, -1091830, 498924, -670726, 354696]
[-49875, -26836, 68024, -1302504, -1092681, 497972, -671996, 355710]
[-46682, -25112, 45896, -1301455, -1091595, 499594, -669471, 359006]
[-45969, -24533, 31289, -1300797, -1091747, 500605, -668036, 357923]
[-47828, -25861, 23788, -1301828, -1093587, 500121, -669402, 354744]
[-49194, -26253, 4624, -1302806, -1094542, 499669, -670921, 356035]
[-50769, -27192, -22216, -1303359, -1095232, 498274, -670841, 357017]
[-50130, -27794, -39622, -1302917, -1095637, 497588, -670554, 354869]
[-49006, -27231, -48467, -1301751, -1094812, 498838, -669883, 353345]
[-50306, -28186, -68437, -1302904, -1095592, 498519, -672299, 352240]
[-51670, -28758, -97514, -1303582, -1095892, 498713, -673175, 351135]
[-51564, -28265, -121291, -1303101, -1095092, 499039, -670884, 353882]
[-50286, -28010, -136413, -1302587, -1094941, 498688, -670299, 353085]
[-51128, -29124, -158277, -1303869, -1095948, 498493, -672639, 352260]
[-52683, -29860, -190506, -1304602, -1096305, 498781, -673676, 350751]
[-53276, -29439, -217994, -1303947, -1095817, 498449, -672004, 352021]
[-50982, -28821, -234192, -1303140, -1095619, 497627, -670729, 351602]
[-50987, -29434, -253177, -1304225, -1096657, 496856, -671990, 352751]
[-51665, -29818, -282566, -1304852, -1097045, 496833, -673167, 351174]
[-52927, -30262, -307391, -1304861, -1096892, 496471, -672158, 351154]
[-52555, -30194, -319709, -1304028, -1096731, 496374, -671179, 351231]
[-52211, -30313, -330108, -1304158, -1096887, 496274, -672066, 351757]
[-53167, -30490, -350368, -1304654, -1096398, 496487, -672801, 353328]
[-53322, -30438, -370108, -1304432, -1096399, 496853, -672346, 352299]
[-53187, -29812, -378184, -1303799, -1096252, 496510, -670617, 352456]
